conversation_id,persona_id,domain,current_emotion,intensity,expressiveness,self_disclosure_level,politeness_style,assertiveness,gender,occupation,age,location,num_turns,termination_reason,tsne_x,tsne_y,pca50_0,pca50_1,pca50_2,pca50_3,pca50_4,pca50_5,pca50_6,pca50_7,pca50_8,pca50_9,pca50_10,pca50_11,pca50_12,pca50_13,pca50_14,pca50_15,pca50_16,pca50_17,pca50_18,pca50_19,pca50_20,pca50_21,pca50_22,pca50_23,pca50_24,pca50_25,pca50_26,pca50_27,pca50_28,pca50_29,pca50_30,pca50_31,pca50_32,pca50_33,pca50_34,pca50_35,pca50_36,pca50_37,pca50_38,pca50_39,pca50_40,pca50_41,pca50_42,pca50_43,pca50_44,pca50_45,pca50_46,pca50_47,pca50_48,pca50_49
1,3,anxiety_disorder_support,anxious,severe,low,low,blunt,high,prefer_not_to_say,network_administrator,61,Brisbane,6,natural_termination,1.8357141017913818,6.565829753875732,-0.028601987287402153,0.24327749013900757,0.16324706375598907,-0.12228722125291824,-0.17120350897312164,-0.01687851920723915,0.0027727889828383923,0.03230281546711922,0.14930252730846405,0.11953342705965042,-0.15403801202774048,-0.060916583985090256,0.06129522621631622,-0.006477690767496824,0.004833675920963287,-0.00784496683627367,0.023226778954267502,-0.18935613334178925,0.003912188578397036,0.008784624747931957,0.09462130814790726,-0.07763990759849548,-0.008587712422013283,0.0004930738359689713,-0.0195876806974411,0.1306282877922058,0.0338209867477417,-0.0571531243622303,0.035071033984422684,0.023038405925035477,0.0004044046509079635,0.039572399109601974,-0.0514553040266037,-0.12375335395336151,-0.004350735805928707,0.03234035149216652,-0.03607189655303955,-0.0010234550572931767,0.06967277824878693,0.06749863177537918,0.14452607929706573,-0.007291525136679411,0.056339144706726074,0.023994801566004753,-0.10732406377792358,-0.08091694116592407,-0.006660133134573698,-0.03345084190368652,-0.031158681958913803,0.019889242947101593
8,4,reproductive_health,happy,mild,medium,medium,formal,medium,male,quality_assurance_inspector,24,Nairobi,6,natural_termination,17.819948196411133,23.717741012573242,0.24534086883068085,-0.1671682596206665,-0.23872700333595276,-0.0054178074933588505,-0.21566185355186462,-0.25645023584365845,0.14702995121479034,-0.3078570067882538,0.08421340584754944,-0.11015991866588593,-0.21601784229278564,0.07391347736120224,0.2498590052127838,-0.18386267125606537,-0.03916794806718826,-0.12874667346477509,0.11313177645206451,0.13118614256381989,0.052186254411935806,-0.12668155133724213,0.18556591868400574,0.14518222212791443,-0.0009506457718089223,0.08182426542043686,-0.07043775171041489,0.04054907709360123,-0.019128473475575447,-0.1293603628873825,0.01681317761540413,0.07512474805116653,-0.08969675749540329,-0.05242360755801201,-0.05412859097123146,0.006024132948368788,0.0004293602250982076,0.03324752300977707,-0.06800487637519836,-0.0330498106777668,0.1023426502943039,0.012098316103219986,0.013661826960742474,0.05086027830839157,0.019071068614721298,0.007365160621702671,0.04587477818131447,0.03512614592909813,-0.030160676687955856,-0.0058344099670648575,0.014911802485585213,0.05795464292168617
8,3,anxiety_disorder_support,anxious,severe,low,low,blunt,high,prefer_not_to_say,network_administrator,61,Brisbane,4,natural_termination,-0.3523351848125458,7.278695106506348,-0.0428403802216053,0.36360791325569153,0.0033774911426007748,0.18220089375972748,-0.263446182012558,0.03618210554122925,-0.2876196801662445,-0.06915466487407684,0.09872664511203766,0.08602198958396912,-0.026987766847014427,-0.1140359416604042,-0.06267651170492172,-0.029993776232004166,0.006264108698815107,0.02830638736486435,0.09432059526443481,-0.15991130471229553,-0.05547502264380455,-0.018657417967915535,0.07430071383714676,-0.04775884002447128,0.04076513275504112,-0.007716160733252764,-0.0528259202837944,0.020649977028369904,0.035532109439373016,-0.05720198154449463,0.017153702676296234,-0.05460301786661148,0.023548131808638573,-0.058386627584695816,-0.07543766498565674,-0.000610551331192255,-0.015806961804628372,0.07556717842817307,0.028176823630928993,0.015532800927758217,0.046221259981393814,-0.0038372287526726723,0.038639891892671585,0.06381958723068237,0.036497004330158234,-0.004569040611386299,-0.01759505271911621,-0.09057211875915527,0.0026908109430223703,-0.04186883196234703,0.032972898334264755,0.019328709691762924
3,3,anxiety_disorder_support,anxious,severe,low,low,blunt,high,prefer_not_to_say,network_administrator,61,Brisbane,6,natural_termination,-1.3734815120697021,8.132832527160645,-0.13262297213077545,0.35877886414527893,-0.10569038987159729,0.23002246022224426,-0.17064374685287476,0.07265280187129974,-0.1937350630760193,-0.06905212998390198,0.09251955896615982,0.05109569430351257,-0.017095308750867844,-0.04068228229880333,-0.10995564609766006,0.044030848890542984,0.051688335835933685,0.02411028742790222,0.06683987379074097,-0.13703449070453644,-0.022488899528980255,0.04438702017068863,0.08709405362606049,-0.0027582254260778427,0.09553658217191696,-0.059628926217556,0.023431973531842232,0.020201301202178,-0.04743272811174393,-0.04025299847126007,0.0052805328741669655,0.035245686769485474,0.06291323155164719,-0.017614072188735008,-0.03255482017993927,-0.034226540476083755,-0.05395455285906792,0.05505654588341713,-0.07872316241264343,0.06917238235473633,0.02955370955169201,0.010452604852616787,0.020394571125507355,0.008653473109006882,0.05245634540915489,-0.00925858598202467,0.041132956743240356,0.009414616972208023,-0.046624064445495605,-0.041596971452236176,0.022548995912075043,0.06033692881464958
6,9,promotion_negotiation,anxious,moderate,low,low,formal,high,female,it_support_specialist,19,Taipei,4,natural_termination,15.577116012573242,-18.505300521850586,0.16129601001739502,-0.2514687776565552,0.5337579250335693,0.18250349164009094,-0.10734757781028748,-0.15194158256053925,0.04008403792977333,-0.020998729392886162,-0.02422434091567993,0.2785206735134125,0.007999452762305737,-0.1238822489976883,-0.0112669812515378,0.06597525626420975,0.0011976161040365696,0.009646572172641754,0.052829939872026443,-0.03590646758675575,-0.016330717131495476,-0.0021914029493927956,0.09848520159721375,0.000580677529796958,0.0028969987761229277,6.757902883691713e-05,-0.02594693936407566,0.06704502552747726,-0.12257607281208038,-0.026985550299286842,-0.00743304705247283,-0.14236973226070404,-0.026651546359062195,-0.06307923048734665,-0.014124835841357708,0.020118527114391327,0.056619420647621155,0.003967080730944872,0.027135802432894707,-0.04145455360412598,0.020457929000258446,0.04420365393161774,-0.048727795481681824,-0.019230259582400322,-0.07583734393119812,-0.08772610872983932,0.03776070103049278,-0.02331928163766861,-0.009691614657640457,0.08393993228673935,-0.04492069035768509,-0.01630370318889618
3,9,promotion_negotiation,anxious,moderate,low,low,formal,high,female,it_support_specialist,19,Taipei,4,natural_termination,15.226633071899414,-17.895702362060547,0.13525624573230743,-0.15827085077762604,0.5427261590957642,0.15093836188316345,-0.11105645447969437,0.11393410712480545,-0.0536995492875576,0.03638703376054764,-0.021478556096553802,0.15252821147441864,-0.0564262717962265,-0.15685148537158966,0.011820776388049126,-0.038890331983566284,0.059256892651319504,0.05215926840901375,-0.016753962263464928,-0.018721802160143852,-0.03158760070800781,0.0035547048319131136,0.00502012949436903,-0.002857604529708624,0.01485317200422287,0.03853895142674446,-0.09886513650417328,0.04202781245112419,-0.10083901882171631,-0.07385633885860443,-0.016919368878006935,-0.14882691204547882,0.06409510970115662,-0.09320837259292603,0.049507688730955124,0.036448024213314056,0.09353461116552353,-0.02197621390223503,0.024763749912381172,-0.04153531417250633,-0.05713533237576485,0.0006833702209405601,-0.15146435797214508,-0.03658755496144295,-0.03428586944937706,-0.046356216073036194,0.05758475884795189,0.03398706018924713,-0.02248406782746315,-0.0632849857211113,-0.012629725970327854,0.05901601165533066
2,8,job_search_support,happy,mild,high,medium,neutral,high,male,tour_guide,45,Barcelona,6,natural_termination,-21.971738815307617,-13.169812202453613,-0.22479163110256195,-0.4772878587245941,-0.1765843778848648,0.0859941840171814,-0.014938543550670147,-0.09669025242328644,-0.04587319865822792,0.2673848271369934,0.12976253032684326,0.07708083838224411,-0.05671060457825661,-0.3485458195209503,0.019377682358026505,0.08197226375341415,-0.12540912628173828,0.09328234195709229,-0.016362160444259644,-0.007990390993654728,0.021221496164798737,-0.048932790756225586,0.008447074331343174,0.09765958040952682,0.0796206146478653,0.050435468554496765,-0.12466275691986084,-0.13058865070343018,0.14158622920513153,-0.05258690565824509,-0.06550568342208862,-0.012651290744543076,-0.047611434012651443,-0.02023773267865181,-0.046927571296691895,0.030514821410179138,-0.0842890739440918,0.025707531720399857,-0.029791610315442085,-0.021534476429224014,-0.06030052527785301,0.02146659605205059,0.03342568874359131,-0.05070840194821358,0.08523179590702057,0.01674073189496994,-0.016803519800305367,0.03234066069126129,0.00832186546176672,-0.01647374965250492,0.021818416193127632,0.06369876116514206
2,0,insurance_policy_explanation,angry,moderate,low,high,neutral,low,non-binary,civil_engineer,56,Sydney,8,natural_termination,25.190879821777344,13.431407928466797,0.5135840177536011,0.05436663702130318,-0.25351259112358093,-0.003255297662690282,-0.03522830829024315,-0.1683168262243271,0.21271753311157227,0.06123019754886627,-0.04448949545621872,-0.02997945062816143,-0.0079499501734972,-0.0158129520714283,0.07831616699695587,0.19731871783733368,0.0017355236923322082,0.006276832427829504,0.013390852138400078,-0.2602846920490265,-0.020641932263970375,-0.08179846405982971,0.07235264033079147,-0.004982806276530027,-0.31415677070617676,-0.0898013487458229,-0.033470481634140015,0.06199895218014717,-0.0035081692039966583,0.0834973007440567,-0.10262365639209747,0.025008920580148697,-0.03174101561307907,-0.014015925116837025,-0.01657654158771038,0.06092813238501549,-0.025777041912078857,0.05885099247097969,0.0819561704993248,0.019291847944259644,-0.01799042895436287,0.03927868977189064,-0.03318626433610916,-0.0029658284038305283,0.0625309944152832,0.027897560968995094,0.009134521707892418,-0.061566609889268875,-0.016731901094317436,-0.0001804517669370398,-0.01658954657614231,-0.022234903648495674
5,8,job_search_support,happy,mild,high,medium,neutral,high,male,tour_guide,45,Barcelona,4,natural_termination,-22.233715057373047,-13.662569999694824,-0.2342379242181778,-0.579955518245697,-0.16191530227661133,-0.0030748567078262568,-0.005557436961680651,-0.0462690033018589,-0.07857701927423477,0.2045043259859085,0.11835090816020966,0.06679897755384445,-0.08830063790082932,-0.33721014857292175,0.040850017219781876,0.06808393448591232,-0.2028699517250061,0.05967198312282562,-0.0368553027510643,0.010923841968178749,0.01651148870587349,-0.06435319036245346,-0.05657292902469635,0.07895000278949738,0.07186999171972275,-0.01528177410364151,-0.15204626321792603,-0.13604678213596344,0.13155244290828705,-0.0027164819184690714,-0.11283297091722488,-0.037296492606401443,-0.0449717678129673,0.004914172925055027,-0.09473653882741928,0.03449235484004021,-0.05193103104829788,0.018437476828694344,-0.03798361495137215,-0.003989345859736204,0.005469908006489277,0.022735442966222763,0.009189636446535587,-0.04104717820882797,0.011479784734547138,-0.03487148880958557,-0.012272602878510952,0.010803020559251308,0.015355302020907402,-0.012907607480883598,0.014681342989206314,0.01500921230763197
1,9,promotion_negotiation,anxious,moderate,low,low,formal,high,female,it_support_specialist,19,Taipei,4,natural_termination,15.604344367980957,-18.011890411376953,0.13865749537944794,-0.15763477981090546,0.5989484190940857,0.13199135661125183,0.02104322612285614,-0.002283443696796894,-0.06984565407037735,0.06982091814279556,-0.013920905068516731,0.18297545611858368,-0.0705747976899147,-0.14599263668060303,-0.04485625401139259,0.015719817951321602,-0.05567196384072304,0.02297705039381981,0.0969967246055603,-0.03140876069664955,-0.04834899306297302,0.05821781978011131,0.08487116545438766,0.050227075815200806,-0.012158171273767948,-0.016623791307210922,-0.057798102498054504,0.05067670717835426,-0.07207444310188293,0.010732720606029034,-0.030952176079154015,-0.10396254062652588,0.0017768085235729814,-0.02627108059823513,-0.036318279802799225,0.003329182043671608,0.08790795505046844,-0.003671866375952959,-0.017935901880264282,-0.013467001728713512,0.006893330253660679,0.03471561521291733,-0.13334043323993683,0.03262225165963173,-0.1084606871008873,-0.05654900521039963,0.05059720203280449,-0.011774063110351562,-0.013301619328558445,-0.03325258940458298,-0.00707648042589426,0.005084592383354902
1,10,depression_support,anxious,severe,medium,medium,neutral,low,prefer_not_to_say,librarian,48,Sydney,4,natural_termination,-0.501680850982666,8.740335464477539,-0.008603191003203392,0.2683732807636261,-0.012445833534002304,0.2286275327205658,-0.19517943263053894,-0.0503067709505558,-0.22776563465595245,-0.01755894161760807,0.08439532667398453,0.10202442109584808,-0.05120263993740082,-0.046781275421381,-0.044591162353754044,0.06908250600099564,-0.04811146482825279,0.12127820402383804,0.13915346562862396,-0.19816993176937103,-0.09231245517730713,0.0005487104062922299,0.15321654081344604,-0.04222309961915016,0.06206719949841499,0.05547786131501198,-0.0960884541273117,-0.004370569251477718,-0.07900284975767136,-0.04446354880928993,-0.04958195239305496,0.03676009178161621,0.0655364841222763,-0.022297577932476997,0.03188338503241539,-0.09450100362300873,0.014717437326908112,-0.039376597851514816,-0.002583497203886509,-0.10159441083669662,-0.0018181337509304285,0.019147463142871857,0.08288079500198364,0.05612088367342949,-0.11116217821836472,-0.07417713105678558,0.04397917166352272,-0.045129477977752686,0.08851001411676407,-0.12196359038352966,0.03881082683801651,-0.016500500962138176
7,5,financial_planning,anxious,severe,medium,high,formal,low,non-binary,chef,62,Johannesburg,6,natural_termination,2.2448902130126953,-17.009017944335938,-0.007301608566194773,-0.07070382684469223,-0.12138836830854416,0.27636823058128357,-0.10349520295858383,-0.1933043897151947,-0.001859682728536427,0.12549443542957306,-0.08855674415826797,-0.05833568423986435,0.20337645709514618,0.23811852931976318,0.055822454392910004,-0.0693591982126236,-0.06654427200555801,-0.09567934274673462,-0.09430236369371414,0.04620044678449631,-0.2499064952135086,0.24403910338878632,-0.0024223679210990667,0.07379584014415741,0.03074648231267929,0.07457289099693298,0.012560423463582993,-0.021852610632777214,0.11252275109291077,-0.050290677696466446,-0.014448240399360657,-0.08768729865550995,0.03081332892179489,0.17475935816764832,0.012623059563338757,-0.05267666280269623,0.0850781500339508,-0.020641451701521873,0.035112593322992325,0.03578859195113182,-0.07921398431062698,0.0626131072640419,-0.019806833937764168,0.03641894832253456,0.016131866723299026,0.000820648914668709,-0.034290771931409836,-0.02321183681488037,0.008144390769302845,-0.012817422859370708,0.016652045771479607,0.06842976063489914
6,6,fitness_and_physical_health,angry,mild,high,high,formal,low,non-binary,fisherman,54,Boston,4,natural_termination,-2.310439348220825,11.449187278747559,-0.037722449749708176,0.264657199382782,0.1464167833328247,0.12084081768989563,-0.05435773357748985,0.20547674596309662,-0.2874581515789032,-0.18830420076847076,0.013965717516839504,0.06300956755876541,0.0441964827477932,-0.19819886982440948,0.026773719117045403,-0.02421598881483078,0.10009827464818954,-0.2919667065143585,0.04374461621046066,-0.03009156323969364,-0.020664945244789124,-0.006544122006744146,-0.056245770305395126,0.0026353804860264063,-0.09065233170986176,0.017707301303744316,-0.13909775018692017,-0.024026699364185333,0.010666142217814922,0.08795273303985596,0.05386042222380638,0.01768600568175316,-0.0291507076472044,0.11723535507917404,-0.01979057677090168,0.14195998013019562,-0.016248540952801704,0.038613684475421906,0.08609111607074738,-0.025384215638041496,-0.1099427342414856,-0.026946285739541054,-0.10015906393527985,0.08923795074224472,0.030861269682645798,0.02408403716981411,0.05898558720946312,0.021821022033691406,0.027510687708854675,0.12384984642267227,-0.006438772194087505,-0.060630764812231064
